,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
577,0 days 02:11:31.162000,ALO,14,0 days 00:01:32.060000,48.0,2.0,,,32.016,41.957,18.087,0 days 02:10:31.165000,0 days 02:11:13.122000,0 days 02:11:31.209000,,301.0,268.0,300.0,False,HARD,25.0,False,Aston Martin,0 days 02:09:59.102000,2025-04-06 06:17:39.532,1,11.0,False,,False,True,92.06,92.06
578,0 days 02:13:03.094000,ALO,14,0 days 00:01:31.932000,49.0,2.0,,,31.864,41.959,18.109,0 days 02:12:03.073000,0 days 02:12:45.032000,0 days 02:13:03.141000,283.0,301.0,269.0,300.0,False,HARD,26.0,False,Aston Martin,0 days 02:11:31.162000,2025-04-06 06:19:11.592,1,11.0,False,,False,True,91.932,91.93200000000002
579,0 days 02:14:35.154000,ALO,14,0 days 00:01:32.060000,50.0,2.0,,,31.816,42.036,18.208,0 days 02:13:34.957000,0 days 02:14:16.993000,0 days 02:14:35.201000,281.0,300.0,269.0,298.0,False,HARD,27.0,False,Aston Martin,0 days 02:13:03.094000,2025-04-06 06:20:43.524,1,11.0,False,,False,True,92.06,92.06
580,0 days 02:16:06.924000,ALO,14,0 days 00:01:31.770000,51.0,2.0,,,31.691,41.86,18.219,0 days 02:15:06.892000,0 days 02:15:48.752000,0 days 02:16:06.971000,,301.0,269.0,299.0,True,HARD,28.0,False,Aston Martin,0 days 02:14:35.154000,2025-04-06 06:22:15.584,1,11.0,False,,False,True,91.77,91.77000000000001
581,0 days 02:17:38.943000,ALO,14,0 days 00:01:32.019000,52.0,2.0,,,31.736,41.961,18.322,0 days 02:16:38.707000,0 days 02:17:20.668000,0 days 02:17:38.990000,284.0,302.0,268.0,300.0,False,HARD,29.0,False,Aston Martin,0 days 02:16:06.924000,2025-04-06 06:23:47.354,1,11.0,False,,False,True,92.019,92.019
582,0 days 02:19:11.223000,ALO,14,0 days 00:01:32.280000,53.0,2.0,,,31.792,42.059,18.429,0 days 02:18:10.782000,0 days 02:18:52.841000,0 days 02:19:11.270000,283.0,301.0,266.0,301.0,False,HARD,30.0,False,Aston Martin,0 days 02:17:38.943000,2025-04-06 06:25:19.373,1,11.0,False,,False,True,92.28,92.28
583,0 days 00:57:49.769000,TSU,22,0 days 00:01:42.862000,1.0,1.0,,,,43.772,18.536,,0 days 00:57:31.392000,0 days 00:57:49.830000,276.0,303.0,265.0,299.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:56:06.651000,2025-04-06 05:03:47.081,1,13.0,False,,False,False,102.862,
584,0 days 00:59:25.845000,TSU,22,0 days 00:01:36.076000,2.0,1.0,,,35.007,42.691,18.378,0 days 00:58:24.828000,0 days 00:59:07.519000,0 days 00:59:25.897000,277.0,300.0,268.0,298.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 00:57:49.769000,2025-04-06 05:05:30.199,1,13.0,False,,False,True,96.076,96.07600000000001
585,0 days 01:01:00.902000,TSU,22,0 days 00:01:35.057000,3.0,1.0,,,33.962,42.818,18.277,0 days 00:59:59.859000,0 days 01:00:42.677000,0 days 01:01:00.954000,,299.0,268.0,297.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 00:59:25.845000,2025-04-06 05:07:06.275,1,13.0,False,,False,True,95.057,95.057
586,0 days 01:02:35.673000,TSU,22,0 days 00:01:34.771000,4.0,1.0,,,33.823,42.744,18.204,0 days 01:01:34.777000,0 days 01:02:17.521000,0 days 01:02:35.725000,281.0,300.0,269.0,290.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:01:00.902000,2025-04-06 05:08:41.332,1,13.0,False,,False,True,94.771,94.77100000000002
587,0 days 01:04:10.242000,TSU,22,0 days 00:01:34.569000,5.0,1.0,,,33.596,42.763,18.21,0 days 01:03:09.321000,0 days 01:03:52.084000,0 days 01:04:10.294000,284.0,299.0,269.0,300.0,True,MEDIUM,5.0,True,Red Bull Racing,0 days 01:02:35.673000,2025-04-06 05:10:16.103,1,13.0,False,,False,True,94.569,94.56899999999999
588,0 days 01:05:45.002000,TSU,22,0 days 00:01:34.760000,6.0,1.0,,,33.658,42.866,18.236,0 days 01:04:43.952000,0 days 01:05:26.818000,0 days 01:05:45.054000,283.0,299.0,269.0,299.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:04:10.242000,2025-04-06 05:11:50.672,1,13.0,False,,False,True,94.76,94.76
589,0 days 01:07:19.657000,TSU,22,0 days 00:01:34.655000,7.0,1.0,,,33.461,42.868,18.326,0 days 01:06:18.515000,0 days 01:07:01.383000,0 days 01:07:19.709000,282.0,300.0,267.0,298.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:05:45.002000,2025-04-06 05:13:25.432,1,13.0,False,,False,True,94.655,94.655
590,0 days 01:08:54.475000,TSU,22,0 days 00:01:34.818000,8.0,1.0,,,33.571,42.73,18.517,0 days 01:07:53.280000,0 days 01:08:36.010000,0 days 01:08:54.527000,279.0,300.0,267.0,299.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:07:19.657000,2025-04-06 05:15:00.087,1,13.0,False,,False,True,94.818,94.81799999999998
591,0 days 01:10:29.027000,TSU,22,0 days 00:01:34.552000,9.0,1.0,,,33.549,42.649,18.354,0 days 01:09:28.076000,0 days 01:10:10.725000,0 days 01:10:29.079000,282.0,300.0,267.0,298.0,True,MEDIUM,9.0,True,Red Bull Racing,0 days 01:08:54.475000,2025-04-06 05:16:34.905,1,13.0,False,,False,True,94.552,94.552
592,0 days 01:12:03.625000,TSU,22,0 days 00:01:34.598000,10.0,1.0,,,33.543,42.796,18.259,0 days 01:11:02.622000,0 days 01:11:45.418000,0 days 01:12:03.677000,280.0,299.0,267.0,300.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:10:29.027000,2025-04-06 05:18:09.457,1,13.0,False,,False,True,94.598,94.598
593,0 days 01:13:38.293000,TSU,22,0 days 00:01:34.668000,11.0,1.0,,,33.637,42.763,18.268,0 days 01:12:37.314000,0 days 01:13:20.077000,0 days 01:13:38.345000,,299.0,268.0,301.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:12:03.625000,2025-04-06 05:19:44.055,1,13.0,False,,False,True,94.668,94.668
594,0 days 01:15:12.720000,TSU,22,0 days 00:01:34.427000,12.0,1.0,,,33.381,42.782,18.264,0 days 01:14:11.726000,0 days 01:14:54.508000,0 days 01:15:12.772000,281.0,301.0,268.0,302.0,True,MEDIUM,12.0,True,Red Bull Racing,0 days 01:13:38.293000,2025-04-06 05:21:18.723,1,13.0,False,,False,True,94.427,94.42699999999999
595,0 days 01:16:47.077000,TSU,22,0 days 00:01:34.357000,13.0,1.0,,,33.476,42.585,18.296,0 days 01:15:46.248000,0 days 01:16:28.833000,0 days 01:16:47.129000,278.0,301.0,267.0,300.0,True,MEDIUM,13.0,True,Red Bull Racing,0 days 01:15:12.720000,2025-04-06 05:22:53.150,1,13.0,False,,False,True,94.357,94.357
596,0 days 01:18:21.677000,TSU,22,0 days 00:01:34.600000,14.0,1.0,,,33.475,42.831,18.294,0 days 01:17:20.604000,0 days 01:18:03.435000,0 days 01:18:21.729000,274.0,300.0,267.0,300.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:16:47.077000,2025-04-06 05:24:27.507,1,13.0,False,,False,True,94.6,94.60000000000001
597,0 days 01:19:55.697000,TSU,22,0 days 00:01:34.020000,15.0,1.0,,,33.039,42.735,18.246,0 days 01:18:54.768000,0 days 01:19:37.503000,0 days 01:19:55.749000,276.0,300.0,268.0,300.0,True,MEDIUM,15.0,True,Red Bull Racing,0 days 01:18:21.677000,2025-04-06 05:26:02.107,1,13.0,False,,False,True,94.02,94.02
598,0 days 01:21:30.414000,TSU,22,0 days 00:01:34.717000,16.0,1.0,,,33.518,42.949,18.25,0 days 01:20:29.267000,0 days 01:21:12.216000,0 days 01:21:30.466000,,299.0,269.0,299.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:19:55.697000,2025-04-06 05:27:36.127,1,13.0,False,,False,True,94.717,94.717
599,0 days 01:23:05.009000,TSU,22,0 days 00:01:34.595000,17.0,1.0,,,33.233,43.009,18.353,0 days 01:22:03.699000,0 days 01:22:46.708000,0 days 01:23:05.061000,277.0,301.0,267.0,300.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:21:30.414000,2025-04-06 05:29:10.844,1,13.0,False,,False,True,94.595,94.595
600,0 days 01:24:39.615000,TSU,22,0 days 00:01:34.606000,18.0,1.0,,,33.273,43.01,18.323,0 days 01:23:38.334000,0 days 01:24:21.344000,0 days 01:24:39.667000,275.0,301.0,268.0,300.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 01:23:05.009000,2025-04-06 05:30:45.439,1,13.0,False,,False,True,94.606,94.606
601,0 days 01:26:14.054000,TSU,22,0 days 00:01:34.439000,19.0,1.0,,,33.348,42.774,18.317,0 days 01:25:13.015000,0 days 01:25:55.789000,0 days 01:26:14.106000,,301.0,269.0,300.0,False,MEDIUM,19.0,True,Red Bull Racing,0 days 01:24:39.615000,2025-04-06 05:32:20.045,1,13.0,False,,False,True,94.439,94.439
602,0 days 01:27:48.380000,TSU,22,0 days 00:01:34.326000,20.0,1.0,,,33.271,42.829,18.226,0 days 01:26:47.377000,0 days 01:27:30.206000,0 days 01:27:48.432000,276.0,300.0,269.0,301.0,False,MEDIUM,20.0,True,Red Bull Racing,0 days 01:26:14.054000,2025-04-06 05:33:54.484,1,12.0,False,,False,True,94.326,94.326
603,0 days 01:29:23.355000,TSU,22,0 days 00:01:34.975000,21.0,1.0,,,33.268,42.961,18.746,0 days 01:28:21.700000,0 days 01:29:04.661000,0 days 01:29:23.407000,277.0,301.0,271.0,301.0,False,MEDIUM,21.0,True,Red Bull Racing,0 days 01:27:48.380000,2025-04-06 05:35:28.810,1,13.0,False,,False,True,94.975,94.975
604,0 days 01:30:59.016000,TSU,22,0 days 00:01:35.661000,22.0,1.0,,,33.769,43.514,18.378,0 days 01:29:57.176000,0 days 01:30:40.690000,0 days 01:30:59.068000,278.0,302.0,271.0,302.0,False,MEDIUM,22.0,True,Red Bull Racing,0 days 01:29:23.355000,2025-04-06 05:37:03.785,1,13.0,False,,False,True,95.661,95.661
605,0 days 01:32:35.412000,TSU,22,0 days 00:01:36.396000,23.0,1.0,,0 days 01:32:34.201000,33.187,42.97,20.239,0 days 01:31:32.255000,0 days 01:32:15.225000,0 days 01:32:35.464000,277.0,301.0,,302.0,False,MEDIUM,23.0,True,Red Bull Racing,0 days 01:30:59.016000,2025-04-06 05:38:39.446,1,13.0,False,,False,False,96.396,96.396
606,0 days 01:34:29.991000,TSU,22,0 days 00:01:54.579000,24.0,2.0,0 days 01:32:58.280000,,54.637,41.887,18.055,0 days 01:33:30.101000,0 days 01:34:11.988000,0 days 01:34:30.043000,276.0,296.0,265.0,295.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:32:35.412000,2025-04-06 05:40:15.842,1,17.0,False,,False,False,114.579,114.57900000000001
607,0 days 01:36:03.609000,TSU,22,0 days 00:01:33.618000,25.0,2.0,,,33.353,42.1,18.165,0 days 01:35:03.396000,0 days 01:35:45.496000,0 days 01:36:03.661000,,302.0,271.0,302.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:34:29.991000,2025-04-06 05:42:10.421,1,16.0,False,,False,True,93.618,93.618
608,0 days 01:37:37.354000,TSU,22,0 days 00:01:33.745000,26.0,2.0,,,33.276,41.955,18.514,0 days 01:36:36.937000,0 days 01:37:18.892000,0 days 01:37:37.406000,279.0,301.0,265.0,301.0,False,HARD,3.0,True,Red Bull Racing,0 days 01:36:03.609000,2025-04-06 05:43:44.039,1,16.0,True,TRACK LIMITS AT TURN 17 LAP 26 ,False,True,93.745,93.74499999999999
609,0 days 01:39:10.247000,TSU,22,0 days 00:01:32.893000,27.0,2.0,,,32.988,41.922,17.983,0 days 01:38:10.394000,0 days 01:38:52.316000,0 days 01:39:10.299000,277.0,301.0,266.0,300.0,True,HARD,4.0,True,Red Bull Racing,0 days 01:37:37.354000,2025-04-06 05:45:17.784,1,16.0,False,,False,True,92.893,92.893
610,0 days 01:40:43.283000,TSU,22,0 days 00:01:33.036000,28.0,2.0,,,33.093,41.907,18.036,0 days 01:39:43.392000,0 days 01:40:25.299000,0 days 01:40:43.335000,279.0,301.0,266.0,300.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:39:10.247000,2025-04-06 05:46:50.677,1,16.0,False,,False,True,93.036,93.036
611,0 days 01:42:16.238000,TSU,22,0 days 00:01:32.955000,29.0,2.0,,,32.945,41.874,18.136,0 days 01:41:16.280000,0 days 01:41:58.154000,0 days 01:42:16.290000,283.0,301.0,266.0,300.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:40:43.283000,2025-04-06 05:48:23.713,1,16.0,False,,False,True,92.955,92.955
612,0 days 01:43:49.163000,TSU,22,0 days 00:01:32.925000,30.0,2.0,,,32.896,41.979,18.05,0 days 01:42:49.186000,0 days 01:43:31.165000,0 days 01:43:49.215000,281.0,300.0,267.0,300.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:42:16.238000,2025-04-06 05:49:56.668,1,16.0,False,,False,True,92.925,92.925
613,0 days 01:45:22.288000,TSU,22,0 days 00:01:33.125000,31.0,2.0,,,32.946,42.102,18.077,0 days 01:44:22.161000,0 days 01:45:04.263000,0 days 01:45:22.340000,282.0,299.0,266.0,299.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:43:49.163000,2025-04-06 05:51:29.593,1,16.0,False,,False,True,93.125,93.125
614,0 days 01:46:55.023000,TSU,22,0 days 00:01:32.735000,32.0,2.0,,,32.674,41.89,18.171,0 days 01:45:55.014000,0 days 01:46:36.904000,0 days 01:46:55.075000,284.0,299.0,266.0,299.0,True,HARD,9.0,True,Red Bull Racing,0 days 01:45:22.288000,2025-04-06 05:53:02.718,1,15.0,False,,False,True,92.735,92.73499999999999
615,0 days 01:48:27.556000,TSU,22,0 days 00:01:32.533000,33.0,2.0,,,32.604,41.918,18.011,0 days 01:47:27.679000,0 days 01:48:09.597000,0 days 01:48:27.608000,281.0,299.0,266.0,298.0,True,HARD,10.0,True,Red Bull Racing,0 days 01:46:55.023000,2025-04-06 05:54:35.453,1,14.0,False,,False,True,92.533,92.53299999999999
616,0 days 01:50:00.165000,TSU,22,0 days 00:01:32.609000,34.0,2.0,,,32.568,42.066,17.975,0 days 01:49:00.176000,0 days 01:49:42.242000,0 days 01:50:00.217000,279.0,300.0,266.0,299.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:48:27.556000,2025-04-06 05:56:07.986,1,12.0,False,,False,True,92.609,92.60900000000001
617,0 days 01:51:32.589000,TSU,22,0 days 00:01:32.424000,35.0,2.0,,,32.398,41.922,18.104,0 days 01:50:32.615000,0 days 01:51:14.537000,0 days 01:51:32.641000,281.0,299.0,267.0,300.0,True,HARD,12.0,True,Red Bull Racing,0 days 01:50:00.165000,2025-04-06 05:57:40.595,1,12.0,False,,False,True,92.424,92.42399999999999
618,0 days 01:53:04.939000,TSU,22,0 days 00:01:32.350000,36.0,2.0,,,32.494,41.812,18.044,0 days 01:52:05.135000,0 days 01:52:46.947000,0 days 01:53:04.991000,,299.0,266.0,300.0,True,HARD,13.0,True,Red Bull Racing,0 days 01:51:32.589000,2025-04-06 05:59:13.019,1,12.0,False,,False,True,92.35,92.35
619,0 days 01:54:37.293000,TSU,22,0 days 00:01:32.354000,37.0,2.0,,,32.373,41.915,18.066,0 days 01:53:37.364000,0 days 01:54:19.279000,0 days 01:54:37.345000,276.0,300.0,266.0,301.0,False,HARD,14.0,True,Red Bull Racing,0 days 01:53:04.939000,2025-04-06 06:00:45.369,1,12.0,False,,False,True,92.354,92.354
620,0 days 01:56:09.802000,TSU,22,0 days 00:01:32.509000,38.0,2.0,,,32.482,41.988,18.039,0 days 01:55:09.827000,0 days 01:55:51.815000,0 days 01:56:09.854000,,300.0,266.0,301.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:54:37.293000,2025-04-06 06:02:17.723,1,12.0,False,,False,True,92.509,92.509
621,0 days 01:57:42.400000,TSU,22,0 days 00:01:32.598000,39.0,2.0,,,32.493,42.088,18.017,0 days 01:56:42.347000,0 days 01:57:24.435000,0 days 01:57:42.452000,,301.0,267.0,302.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:56:09.802000,2025-04-06 06:03:50.232,1,12.0,False,,False,True,92.598,92.598
622,0 days 01:59:14.719000,TSU,22,0 days 00:01:32.319000,40.0,2.0,,,32.204,42.076,18.039,0 days 01:58:14.656000,0 days 01:58:56.732000,0 days 01:59:14.771000,277.0,300.0,267.0,301.0,True,HARD,17.0,True,Red Bull Racing,0 days 01:57:42.400000,2025-04-06 06:05:22.830,1,12.0,False,,False,True,92.319,92.319
623,0 days 02:00:47.241000,TSU,22,0 days 00:01:32.522000,41.0,2.0,,,32.394,42.03,18.098,0 days 01:59:47.165000,0 days 02:00:29.195000,0 days 02:00:47.293000,,300.0,267.0,301.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:59:14.719000,2025-04-06 06:06:55.149,1,12.0,False,,False,True,92.522,92.522
624,0 days 02:02:19.723000,TSU,22,0 days 00:01:32.482000,42.0,2.0,,,32.267,42.066,18.149,0 days 02:01:19.560000,0 days 02:02:01.626000,0 days 02:02:19.775000,279.0,300.0,267.0,300.0,False,HARD,19.0,True,Red Bull Racing,0 days 02:00:47.241000,2025-04-06 06:08:27.671,1,12.0,False,,False,True,92.482,92.482
625,0 days 02:03:51.854000,TSU,22,0 days 00:01:32.131000,43.0,2.0,,,32.15,41.929,18.052,0 days 02:02:51.925000,0 days 02:03:33.854000,0 days 02:03:51.906000,280.0,300.0,267.0,300.0,True,HARD,20.0,True,Red Bull Racing,0 days 02:02:19.723000,2025-04-06 06:10:00.153,1,12.0,False,,False,True,92.131,92.131
626,0 days 02:05:24.049000,TSU,22,0 days 00:01:32.195000,44.0,2.0,,,32.102,41.887,18.206,0 days 02:04:24.008000,0 days 02:05:05.895000,0 days 02:05:24.101000,,300.0,267.0,298.0,False,HARD,21.0,True,Red Bull Racing,0 days 02:03:51.854000,2025-04-06 06:11:32.284,1,12.0,False,,False,True,92.195,92.19500000000001
627,0 days 02:06:56.056000,TSU,22,0 days 00:01:32.007000,45.0,2.0,,,32.102,41.912,17.993,,0 days 02:06:38.115000,0 days 02:06:56.108000,278.0,301.0,268.0,300.0,True,HARD,22.0,True,Red Bull Racing,0 days 02:05:24.049000,2025-04-06 06:13:04.479,1,12.0,False,,False,True,92.007,92.00699999999999
628,0 days 02:08:27.996000,TSU,22,0 days 00:01:31.940000,46.0,2.0,,,32.061,41.851,18.028,0 days 02:07:28.169000,0 days 02:08:10.020000,0 days 02:08:28.048000,279.0,301.0,269.0,302.0,True,HARD,23.0,True,Red Bull Racing,0 days 02:06:56.056000,2025-04-06 06:14:36.486,1,12.0,False,,False,True,91.94,91.94
629,0 days 02:10:00.377000,TSU,22,0 days 00:01:32.381000,47.0,2.0,,,32.038,41.932,18.411,0 days 02:09:00.086000,0 days 02:09:42.018000,0 days 02:10:00.429000,,302.0,268.0,303.0,False,HARD,24.0,True,Red Bull Racing,0 days 02:08:27.996000,2025-04-06 06:16:08.426,1,12.0,False,,False,True,92.381,92.381
630,0 days 02:11:32.284000,TSU,22,0 days 00:01:31.907000,48.0,2.0,,,31.972,41.888,18.047,0 days 02:10:32.401000,0 days 02:11:14.289000,0 days 02:11:32.336000,280.0,302.0,269.0,301.0,True,HARD,25.0,True,Red Bull Racing,0 days 02:10:00.377000,2025-04-06 06:17:40.807,1,12.0,False,,False,True,91.907,91.907
631,0 days 02:13:04.213000,TSU,22,0 days 00:01:31.929000,49.0,2.0,,,31.945,41.959,18.025,0 days 02:12:04.281000,0 days 02:12:46.240000,0 days 02:13:04.265000,279.0,301.0,269.0,301.0,False,HARD,26.0,True,Red Bull Racing,0 days 02:11:32.284000,2025-04-06 06:19:12.714,1,12.0,False,,False,True,91.929,91.929
632,0 days 02:14:36.191000,TSU,22,0 days 00:01:31.978000,50.0,2.0,,,31.971,41.901,18.106,0 days 02:13:36.236000,0 days 02:14:18.137000,0 days 02:14:36.243000,275.0,301.0,269.0,300.0,False,HARD,27.0,True,Red Bull Racing,0 days 02:13:04.213000,2025-04-06 06:20:44.643,1,12.0,False,,False,True,91.978,91.97800000000001
633,0 days 02:16:08.062000,TSU,22,0 days 00:01:31.871000,51.0,2.0,,,31.913,41.911,18.047,0 days 02:15:08.156000,0 days 02:15:50.067000,0 days 02:16:08.114000,277.0,301.0,269.0,300.0,True,HARD,28.0,True,Red Bull Racing,0 days 02:14:36.191000,2025-04-06 06:22:16.621,1,12.0,False,,False,True,91.871,91.871
634,0 days 02:17:40.203000,TSU,22,0 days 00:01:32.141000,52.0,2.0,,,31.855,42.005,18.281,0 days 02:16:39.969000,0 days 02:17:21.974000,0 days 02:17:40.255000,,302.0,266.0,301.0,False,HARD,29.0,True,Red Bull Racing,0 days 02:16:08.062000,2025-04-06 06:23:48.492,1,12.0,False,,False,True,92.141,92.14099999999999
635,0 days 02:19:12.291000,TSU,22,0 days 00:01:32.088000,53.0,2.0,,,32.008,41.947,18.133,0 days 02:18:12.263000,0 days 02:18:54.210000,0 days 02:19:12.343000,,301.0,268.0,302.0,False,HARD,30.0,True,Red Bull Racing,0 days 02:17:40.203000,2025-04-06 06:25:20.633,1,12.0,False,,False,True,92.088,92.08800000000001
636,0 days 00:57:49.334000,GAS,10,0 days 00:01:42.427000,1.0,1.0,,,,43.741,18.747,,0 days 00:57:31.001000,0 days 00:57:49.533000,271.0,299.0,265.0,294.0,False,MEDIUM,1.0,True,Alpine,0 days 00:56:06.651000,2025-04-06 05:03:47.081,1,12.0,False,,False,False,102.427,
637,0 days 00:59:25.192000,GAS,10,0 days 00:01:35.858000,2.0,1.0,,,34.65,43.028,18.18,0 days 00:58:24.041000,0 days 00:59:07.069000,0 days 00:59:25.249000,274.0,300.0,269.0,292.0,True,MEDIUM,2.0,True,Alpine,0 days 00:57:49.334000,2025-04-06 05:05:29.764,1,12.0,False,,False,True,95.858,95.858
638,0 days 01:01:00.147000,GAS,10,0 days 00:01:34.955000,3.0,1.0,,,34.086,42.689,18.18,0 days 00:59:59.335000,0 days 01:00:42.024000,0 days 01:01:00.204000,270.0,300.0,269.0,294.0,True,MEDIUM,3.0,True,Alpine,0 days 00:59:25.192000,2025-04-06 05:07:05.622,1,12.0,False,,False,True,94.955,94.95500000000001
639,0 days 01:02:34.855000,GAS,10,0 days 00:01:34.708000,4.0,1.0,,,33.883,42.704,18.121,0 days 01:01:34.087000,0 days 01:02:16.791000,0 days 01:02:34.912000,272.0,301.0,269.0,295.0,True,MEDIUM,4.0,True,Alpine,0 days 01:01:00.147000,2025-04-06 05:08:40.577,1,12.0,False,,False,True,94.708,94.708
640,0 days 01:04:09.409000,GAS,10,0 days 00:01:34.554000,5.0,1.0,,,33.593,42.82,18.141,0 days 01:03:08.505000,0 days 01:03:51.325000,0 days 01:04:09.466000,275.0,301.0,269.0,298.0,True,MEDIUM,5.0,True,Alpine,0 days 01:02:34.855000,2025-04-06 05:10:15.285,1,12.0,False,,False,True,94.554,94.554
641,0 days 01:05:44.259000,GAS,10,0 days 00:01:34.850000,6.0,1.0,,,33.68,42.952,18.218,0 days 01:04:43.146000,0 days 01:05:26.098000,0 days 01:05:44.316000,,300.0,268.0,295.0,False,MEDIUM,6.0,True,Alpine,0 days 01:04:09.409000,2025-04-06 05:11:49.839,1,12.0,False,,False,True,94.85,94.85000000000001
642,0 days 01:07:18.844000,GAS,10,0 days 00:01:34.585000,7.0,1.0,,,33.399,42.972,18.214,0 days 01:06:17.715000,0 days 01:07:00.687000,0 days 01:07:18.901000,274.0,301.0,264.0,295.0,False,MEDIUM,7.0,True,Alpine,0 days 01:05:44.259000,2025-04-06 05:13:24.689,1,12.0,False,,False,True,94.585,94.58500000000001
643,0 days 01:08:53.615000,GAS,10,0 days 00:01:34.771000,8.0,1.0,,,33.556,42.933,18.282,0 days 01:07:52.457000,0 days 01:08:35.390000,0 days 01:08:53.672000,275.0,300.0,264.0,295.0,False,MEDIUM,8.0,True,Alpine,0 days 01:07:18.844000,2025-04-06 05:14:59.274,1,12.0,False,,False,True,94.771,94.771
644,0 days 01:10:28.168000,GAS,10,0 days 00:01:34.553000,9.0,1.0,,,33.497,42.821,18.235,0 days 01:09:27.169000,0 days 01:10:09.990000,0 days 01:10:28.225000,274.0,300.0,263.0,294.0,True,MEDIUM,9.0,True,Alpine,0 days 01:08:53.615000,2025-04-06 05:16:34.045,1,12.0,False,,False,True,94.553,94.553
645,0 days 01:12:02.845000,GAS,10,0 days 00:01:34.677000,10.0,1.0,,,33.572,42.821,18.284,0 days 01:11:01.797000,0 days 01:11:44.618000,0 days 01:12:02.902000,,299.0,263.0,295.0,False,MEDIUM,10.0,True,Alpine,0 days 01:10:28.168000,2025-04-06 05:18:08.598,1,12.0,False,,False,True,94.677,94.67699999999999
646,0 days 01:13:37.515000,GAS,10,0 days 00:01:34.670000,11.0,1.0,,,33.5,42.86,18.31,0 days 01:12:36.402000,0 days 01:13:19.262000,0 days 01:13:37.572000,,300.0,264.0,297.0,False,MEDIUM,11.0,True,Alpine,0 days 01:12:02.845000,2025-04-06 05:19:43.275,1,12.0,False,,False,True,94.67,94.67
647,0 days 01:15:12.055000,GAS,10,0 days 00:01:34.540000,12.0,1.0,,,33.364,42.898,18.278,0 days 01:14:10.936000,0 days 01:14:53.834000,0 days 01:15:12.112000,273.0,300.0,264.0,296.0,True,MEDIUM,12.0,True,Alpine,0 days 01:13:37.515000,2025-04-06 05:21:17.945,1,12.0,False,,False,True,94.54,94.53999999999999
648,0 days 01:16:46.358000,GAS,10,0 days 00:01:34.303000,13.0,1.0,,,33.258,42.74,18.305,0 days 01:15:45.370000,0 days 01:16:28.110000,0 days 01:16:46.415000,274.0,300.0,263.0,296.0,True,MEDIUM,13.0,True,Alpine,0 days 01:15:12.055000,2025-04-06 05:22:52.485,1,12.0,False,,False,True,94.303,94.303
